index,time_shap,time_lime,time_formal,time_hybrid_lime,time_hybrid_shap
0,0.028269052505493164,0.593686580657959,0.8279333114624023,0.5163290500640869,0.5136654376983643
1,0.02523040771484375,0.3599982261657715,1.2885653972625732,0.9609858989715576,0.9575037956237793
2,0.028085708618164062,1.1659178733825684,1.3929531574249268,1.0298714637756348,1.0268430709838867
3,0.02440476417541504,0.3699023723602295,42.33948016166687,42.157660484313965,42.154818296432495
4,0.026502609252929688,0.578129768371582,1.4511656761169434,1.0348927974700928,1.031794786453247
5,0.02491450309753418,0.6233944892883301,1.3198158740997314,1.056840181350708,1.0540709495544434
6,0.024827241897583008,0.9735574722290039,1.348421573638916,1.0865719318389893,1.0839414596557617
7,0.026527881622314453,0.9630582332611084,1.3637845516204834,1.0830707550048828,1.080334186553955
8,0.026076078414916992,0.7479126453399658,1.3866097927093506,1.019228219985962,1.0163757801055908
9,0.02489638328552246,0.8092813491821289,1.385282039642334,1.0230255126953125,1.0197374820709229
10,0.02685689926147461,0.7732555866241455,-41.64483571052551,-42.00210738182068,-42.00500965118408
11,0.02450871467590332,0.6369109153747559,1.4359304904937744,1.0771074295043945,1.0743939876556396
12,0.0248868465423584,0.9314484596252441,1.4821417331695557,1.1359059810638428,1.1303355693817139
13,0.04781031608581543,0.6200127601623535,0.8726985454559326,0.5664114952087402,0.5637526512145996
14,0.02487468719482422,0.5422582626342773,1.313891887664795,1.0200088024139404,1.016690969467163
15,0.026566267013549805,1.5867114067077637,0.9835512638092041,0.6440825462341309,0.6411449909210205
16,0.027405738830566406,0.7328753471374512,1.4117217063903809,1.1332368850708008,1.1305062770843506
17,0.025183439254760742,0.6337285041809082,1.4910829067230225,1.1816473007202148,1.1783277988433838
18,0.026680707931518555,1.245365858078003,1.5296669006347656,1.1382005214691162,1.134775161743164
19,0.025008678436279297,1.8479857444763184,1.0819611549377441,0.7582676410675049,0.7550168037414551
20,0.026920080184936523,0.7050316333770752,1.416797161102295,1.1564903259277344,1.153743028640747
21,0.0249936580657959,1.3554232120513916,1.0129961967468262,1.1483807563781738,1.1442322731018066
22,0.027570009231567383,1.0682682991027832,1.4224984645843506,1.123795986175537,1.1196882724761963
23,0.03476262092590332,1.2435951232910156,1.4652721881866455,1.0980920791625977,1.095344066619873
24,0.02539348602294922,0.05811309814453125,1.3326101303100586,1.0866131782531738,1.084134817123413
25,0.025438308715820312,0.6703026294708252,1.5548655986785889,1.197763204574585,1.1930534839630127
26,0.033898115158081055,1.145747184753418,1.553269386291504,1.2644717693328857,1.2614014148712158
27,0.025199174880981445,0.5778238773345947,1.383483648300171,1.1483616828918457,1.1451680660247803
28,0.02697587013244629,0.6218478679656982,1.0182194709777832,0.6698646545410156,0.6666016578674316
29,0.02490520477294922,0.6189994812011719,1.4470503330230713,1.0801951885223389,1.0764262676239014
30,0.026830196380615234,1.1287565231323242,1.4542453289031982,1.1708738803863525,1.1677274703979492
31,0.026990175247192383,0.6032140254974365,1.5559546947479248,1.1452736854553223,1.1423592567443848
32,0.02627420425415039,0.6921689510345459,1.4133374691009521,1.0925745964050293,1.0896978378295898
33,0.026569604873657227,0.9056906700134277,1.7009291648864746,1.3588061332702637,1.3552088737487793
34,0.03264451026916504,0.7163300514221191,1.421457290649414,1.0837996006011963,1.0810678005218506
35,0.02582383155822754,0.935438871383667,0.9743006229400635,0.6367402076721191,0.633420467376709
36,0.027254104614257812,1.0693626403808594,1.6507377624511719,1.2593326568603516,1.2540616989135742
37,0.04634547233581543,1.14182710647583,1.0811820030212402,0.7077100276947021,0.7047069072723389
38,0.026178836822509766,0.6328001022338867,1.4499680995941162,1.1376876831054688,1.1349787712097168
39,0.027312040328979492,0.6920785903930664,1.4810006618499756,1.1461386680603027,1.1434025764465332
40,-0.4782402515411377,1.2829532623291016,1.766547441482544,1.4374289512634277,1.4341702461242676
41,0.025646686553955078,1.0580370426177979,1.034987211227417,1.219024419784546,1.216111421585083
42,0.02501654624938965,0.8457496166229248,1.5533227920532227,1.2430756092071533,1.2400329113006592
43,0.029079437255859375,0.9194731712341309,1.4236559867858887,1.0827291011810303,1.0801424980163574
44,0.026224136352539062,0.3531932830810547,1.4004814624786377,1.0913307666778564,1.0884959697723389
45,0.02657628059387207,0.9302616119384766,1.4257550239562988,1.166092872619629,1.1635186672210693
46,0.025074005126953125,0.9622821807861328,1.001018762588501,0.6850192546844482,0.68235182762146
47,0.02549886703491211,0.7982301712036133,1.4148893356323242,1.1339755058288574,1.1313056945800781
48,0.026554346084594727,0.8684549331665039,1.000028133392334,1.1813817024230957,1.1784262657165527
49,0.0261843204498291,0.8180055618286133,1.4183363914489746,1.0731172561645508,1.0700018405914307
50,0.02776026725769043,0.9943356513977051,1.4643971920013428,1.1290442943572998,1.1262245178222656
51,0.0269620418548584,0.2822151184082031,1.4306073188781738,1.091827154159546,1.089064598083496
52,0.024639129638671875,0.8657054901123047,1.3149495124816895,1.0850615501403809,1.082406997680664
53,0.024912357330322266,1.0338268280029297,0.9755823612213135,0.6829509735107422,0.6802568435668945
54,0.027447223663330078,1.077397346496582,1.4233589172363281,1.166041374206543,1.1632964611053467
55,0.02789759635925293,0.9149224758148193,0.9468898773193359,0.6268553733825684,0.6238088607788086
56,0.028560400009155273,0.6434662342071533,1.5474331378936768,1.1399633884429932,1.1367242336273193
57,0.026996374130249023,1.3631768226623535,1.0152525901794434,1.1989428997039795,1.1959528923034668
58,0.0260467529296875,0.5784859657287598,1.4706456661224365,1.1238999366760254,1.120842695236206
59,0.026871442794799805,0.5505943298339844,1.5712482929229736,1.125565528869629,1.1225025653839111
60,0.02493119239807129,1.1476616859436035,0.9825077056884766,0.6480438709259033,0.6452910900115967
61,0.026720762252807617,1.1497697830200195,1.5056889057159424,1.166046142578125,1.1632170677185059
62,0.025725841522216797,0.707390308380127,0.8973917961120605,0.5860278606414795,0.5819418430328369
63,0.02598738670349121,0.7873353958129883,1.3975253105163574,1.0789217948913574,1.0761380195617676
64,0.026341915130615234,0.7200443744659424,1.4755566120147705,1.0818617343902588,1.079026699066162
65,0.0249631404876709,0.06495475769042969,1.4432191848754883,1.130918025970459,1.1277320384979248
66,0.029152393341064453,0.7366194725036621,1.4579193592071533,1.111821174621582,1.109191656112671
67,0.025688886642456055,1.0011036396026611,1.0304882526397705,0.6200840473175049,0.6168744564056396
68,0.029550552368164062,0.8541879653930664,1.4110758304595947,1.1250152587890625,1.1222419738769531
69,0.027509450912475586,1.0418767929077148,0.9499762058258057,1.112847089767456,1.1101233959197998
70,0.027253150939941406,0.7296226024627686,1.3804128170013428,1.094717264175415,1.0921719074249268
71,0.027009963989257812,0.6888372898101807,1.455164909362793,1.1443369388580322,1.1417231559753418
72,0.026678800582885742,0.5738499164581299,0.9101979732513428,0.5850629806518555,0.5820543766021729
73,0.02746891975402832,0.8505518436431885,1.5086002349853516,1.1963717937469482,1.192897081375122
74,0.032457590103149414,0.6599664688110352,0.822904109954834,1.0796842575073242,1.0767736434936523
75,0.024292945861816406,1.020246982574463,1.3294508457183838,1.0858783721923828,1.0831809043884277
76,0.027878999710083008,0.7060947418212891,1.377410650253296,1.0840399265289307,1.0809590816497803
77,0.025977611541748047,0.8751342296600342,1.0063283443450928,0.6465702056884766,0.6432528495788574
78,0.028460979461669922,0.6041805744171143,1.3635907173156738,1.0908148288726807,1.0870110988616943
79,0.028290987014770508,0.9033193588256836,0.8440120220184326,1.0704383850097656,1.0677695274353027
80,0.025869131088256836,0.9195501804351807,1.3681278228759766,1.0806996822357178,1.0780665874481201
81,0.02727651596069336,0.9667370319366455,1.3772461414337158,1.070836067199707,1.0682337284088135
82,0.025427579879760742,0.3756866455078125,1.4243395328521729,1.0847139358520508,1.0820159912109375
83,0.025872468948364258,0.8868098258972168,1.5504090785980225,1.1811127662658691,1.1776466369628906
84,0.02573561668395996,1.1103572845458984,1.3320767879486084,0.7519011497497559,0.7473208904266357
85,0.03157854080200195,0.916459321975708,1.5799455642700195,1.24867582321167,1.2455685138702393
86,0.026412487030029297,1.279334306716919,0.9589252471923828,0.6375205516815186,0.6339352130889893
87,0.027797937393188477,1.0607218742370605,1.6419720649719238,1.2798330783843994,1.2769420146942139
88,0.026018857955932617,1.2296316623687744,0.9107651710510254,0.6392345428466797,0.6364800930023193
89,0.02610015869140625,1.1126697063446045,1.399482011795044,1.1409337520599365,1.1380276679992676
90,0.02571702003479004,0.791327714920044,0.8767223358154297,0.6120727062225342,0.6080622673034668
91,0.030795812606811523,1.3442459106445312,1.4243860244750977,1.1835987567901611,1.1804332733154297
92,0.024164199829101562,0.8153719902038574,0.9540872573852539,1.1457901000976562,1.14263916015625
93,0.02599787712097168,0.7707619667053223,1.3973300457000732,1.089207410812378,1.0865116119384766
94,0.02558588981628418,0.9880397319793701,1.6268482208251953,1.1872498989105225,1.1826512813568115
95,0.046272993087768555,0.5004079341888428,1.5111172199249268,1.186652660369873,1.1831717491149902
96,0.026182889938354492,1.1632635593414307,1.5198111534118652,1.174889087677002,1.1709060668945312
97,0.027436494827270508,0.4274168014526367,1.7068593502044678,1.1261134147644043,1.1231679916381836
98,0.025754690170288086,0.9203581809997559,1.5673065185546875,1.2280995845794678,1.225278615951538
99,0.024902820587158203,0.5994858741760254,1.4702839851379395,1.1616365909576416,1.158900260925293
